Name,Position,Market_Value,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PrgC,PrgP,PrgR,Gls (90),Ast (90),G+A (90),G-PK (90),G+A-PK (90)
Aaron Cresswell,Defender,-2000000.0,1.0,-16.0,-17.0,-1480.0,-16.400000000000002,-1.0,-2.0,-3.0,-1.0,0.0,0.0,-6.0,0.0,0.0,-34.0,41.0,-0.03,-0.03,-0.06,-0.03,-0.06
Aaron Lennon,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Mooy,Midfield,0.0,1.0,-7.0,-9.0,-737.0,-8.200000000000003,-1.0,-2.0,-3.0,-1.0,0.0,0.0,0.0,0.0,6.0,-85.0,17.0,0.0,-0.0499999999999999,-0.06,-0.0099999999999999,-0.06
Aaron Ramsey,Midfield,-5000000.0,1.0,4.0,-7.0,-515.0,-5.699999999999999,-3.0,-2.0,-5.0,-3.0,0.0,0.0,0.0,0.0,-14.0,-46.0,-28.0,-0.07,0.0199999999999999,-0.0499999999999999,-0.07,-0.0499999999999999
Aarón Martín,Defender,0.0,1.0,1.0,1.0,63.0,0.6999999999999993,0.0,3.0,3.0,0.0,0.0,0.0,-3.0,0.0,51.0,20.0,73.0,0.0,0.09,0.09,0.0,0.09
Abdelhamid Sabiri,Attack,0.0,1.0,-3.0,-1.0,-172.0,-1.9,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-13.0,-7.0,0.0,-0.41,-0.41,0.0,-0.41
Abdou Diallo,Defender,2000000.0,1.0,1.0,0.0,-36.0,-0.4000000000000021,-1.0,0.0,-1.0,-1.0,0.0,0.0,-4.0,1.0,16.0,25.0,38.0,-0.03,0.0,-0.03,-0.03,-0.03
Abdoulaye Bamba,Defender,2000000.0,1.0,12.0,12.0,1040.0,11.6,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,28.0,20.0,24.0,0.0,0.14,0.14,0.0,0.14
Abdoulaye Diallo,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoulaye Touré,Midfield,16000000.0,2.0,-1.0,3.0,252.0,2.8000000000000007,4.0,5.0,9.0,4.0,0.0,0.0,4.0,0.0,34.0,18.0,49.0,0.12,0.15,0.26,0.12,0.26
Achraf Hakimi,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Lallana,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Masina,Defender,8000000.0,7.0,-21.0,-28.0,-2362.0,-26.2,0.0,-1.0,-1.0,0.0,0.0,0.0,-7.0,-1.0,-39.0,-132.0,-69.0,0.0,-0.03,-0.03,0.0,-0.03
Adam Ounas,Attack,-500000.0,4.0,7.0,11.0,908.0,10.1,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,35.0,-4.0,0.0,0.09,0.09,0.0,0.09
Adam Smith,Defender,5000000.0,-5.0,-9.0,-16.0,-1533.0,-17.0,2.0,-3.0,-1.0,2.0,0.0,0.0,-6.0,0.0,-11.0,-60.0,-22.0,0.46,-0.13,0.3299999999999999,0.46,0.3299999999999999
Adama Diakhaby,Attack,0.0,6.0,3.0,15.0,1216.0,13.6,-1.0,-2.0,-3.0,-1.0,0.0,0.0,3.0,0.0,61.0,91.0,-2.0,-0.1699999999999999,-0.28,-0.44,-0.1699999999999999,-0.44
Adama Mbengue,Defender,5000000.0,-1.0,-7.0,-12.0,-1043.0,-11.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-55.0,-73.0,-50.0,0.0,0.0,0.0,0.0,0.0
Adama Soumaoro,Defender,0.0,1.0,6.0,6.0,531.0,5.900000000000002,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,6.0,8.0,1.0,0.0,0.05,0.05,0.0,0.05
Adama Traoré,Attack,10000000.0,0.0,26.0,6.0,713.0,7.9,-2.0,1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,81.0,23.0,52.0,-1.3299999999999998,0.1,-1.23,-1.3299999999999998,-1.23
Ademola Lookman,Attack,-15000000.0,13.0,5.0,9.0,838.0,9.3,-4.0,-2.0,-6.0,-4.0,0.0,0.0,1.0,0.0,-18.0,21.0,-36.0,-0.72,-0.41,-1.12,-0.72,-1.12
Adil Rami,Defender,3000000.0,-4.0,-7.0,-13.0,-1263.0,-13.999999999999996,5.0,3.0,8.0,5.0,0.0,0.0,-4.0,0.0,14.0,-4.0,173.0,0.29,0.21,0.5,0.29,0.5
Admir Mehmedi,Attack,10000000.0,-3.0,15.0,10.0,964.0,10.7,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,66.0,40.0,148.0,-0.24,0.22,-0.02,-0.24,-0.02
Adnan Januzaj,Attack,-12000000.0,9.0,-2.0,2.0,354.0,3.8999999999999986,-3.0,-5.0,-8.0,-3.0,0.0,0.0,-1.0,0.0,-101.0,-27.0,-156.0,-0.17,-0.29,-0.46,-0.17,-0.46
Adrian Mariappa,Defender,4500000.0,-6.0,-9.0,-10.0,-970.0,-10.8,7.0,1.0,8.0,7.0,0.0,0.0,-3.0,0.0,10.0,-44.0,72.0,0.51,0.07,0.58,0.51,0.58
Adrien Hunou,Attack,9500000.0,6.0,-22.0,-16.0,-1370.0,-15.2,-5.0,-1.0,-6.0,-5.0,0.0,0.0,-1.0,0.0,-18.0,-22.0,-123.0,-0.31,-0.06,-0.37,-0.31,-0.37
Adrien Thomasson,Attack,-7200000.0,-2.0,-30.0,-27.0,-2288.0,-25.4,-5.0,-3.0,-8.0,-5.0,0.0,0.0,-2.0,0.0,-56.0,-120.0,-199.0,-0.17,-0.1,-0.28,-0.17,-0.28
Adrián Diéguez,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrián Marín,Defender,17000000.0,0.0,13.0,9.0,754.0,8.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,29.0,52.0,63.0,0.09,0.09,0.18,0.09,0.18
Afriyie Acquah,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ainsley Maitland-Niles,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alban Lafont,Goalkeeper,-9000000.0,8.0,-36.0,-36.0,-3266.0,-36.3,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0
Alberto Grassi,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberto Moreno,Defender,13000000.0,-2.0,21.0,23.0,2014.0,22.299999999999997,11.0,3.0,14.0,10.0,1.0,1.0,6.0,0.0,-4.0,3.0,163.0,0.3,0.08,0.38,0.27,0.36
Alberto Paloschi,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albin Ekdal,Midfield,-3800000.0,-6.0,-9.0,-7.0,-658.0,-7.300000000000001,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-8.0,-56.0,-1.0,0.0,-0.08,-0.08,0.0,-0.08
Aleix García,Midfield,-1700000.0,13.0,-1.0,-1.0,-249.0,-2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-35.0,44.0,0.19,0.0,0.19,0.19,0.19
Aleix Vidal,Defender,-2500000.0,-6.0,-14.0,-4.0,-451.0,-5.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,-12.0,-27.0,-72.0,-0.2,-0.2,-0.39,-0.2,-0.39
Alessandro Florenzi,Defender,5000000.0,-2.0,-30.0,-26.0,-2366.0,-26.3,-1.0,-3.0,-4.0,-1.0,0.0,-1.0,-2.0,0.0,-98.0,-173.0,-173.0,-0.04,-0.11,-0.15,-0.04,-0.15
Alessandro Murgia,Midfield,2000000.0,3.0,15.0,22.0,1977.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,-3.0,26.0,-43.0,0.03,0.0,0.03,0.03,0.03
Alessandro Schöpf,Midfield,-4000000.0,5.0,2.0,6.0,443.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-14.0,92.0,0.0,0.0,0.0,0.0,0.0
Alessio Cragno,Goalkeeper,-10500000.0,1.0,-15.0,-18.0,-1516.0,-16.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,12.0,46.0,2.0,0.09,0.09,0.18,0.09,0.18
Alex Iwobi,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex McCarthy,Goalkeeper,-2700000.0,-3.0,-2.0,-10.0,-853.0,-9.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,7.0,37.0,0.35,0.0,0.35,0.35,0.35
Alex Meret,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Pritchard,Attack,-5000000.0,-3.0,13.0,13.0,992.0,11.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-16.0,49.0,-50.0,-0.0399999999999999,-0.0399999999999999,-0.09,-0.0399999999999999,-0.09
Alex Sandro,Defender,-15000000.0,3.0,-6.0,-14.0,-1237.0,-13.7,-3.0,0.0,-3.0,-3.0,0.0,0.0,-5.0,0.0,-56.0,-86.0,-79.0,-0.07,0.18,0.1099999999999999,-0.07,0.1099999999999999
Alexander Djiku,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Esswein,Attack,13000000.0,-3.0,-1.0,7.0,514.0,5.699999999999999,-2.0,-1.0,-3.0,-2.0,0.0,0.0,2.0,0.0,-13.0,6.0,-53.0,-0.29,-0.15,-0.44,-0.29,-0.44
Alexander Hack,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Nübel,Goalkeeper,500000.0,4.0,19.0,19.0,1679.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Schwolow,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Lacazette,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexis Blin,Midfield,-1500000.0,2.0,-22.0,-16.0,-1540.0,-17.2,-1.0,-3.0,-4.0,-1.0,0.0,0.0,-5.0,0.0,2.0,-70.0,-14.0,-0.05,-0.14,-0.19,-0.05,-0.19
Alfie Mawson,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfonso Pedraza,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfred Duncan,Midfield,2000000.0,-3.0,-13.0,-15.0,-1286.0,-14.3,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-40.0,-85.0,-99.0,0.0,-0.09,-0.09,0.0,-0.09
Alfred Gomis,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Almamy Touré,Defender,-6000000.0,10.0,5.0,9.0,702.0,7.799999999999999,0.0,-3.0,-3.0,0.0,0.0,0.0,3.0,1.0,-6.0,47.0,-69.0,-0.02,-0.27,-0.29,-0.02,-0.29
Alphonse Areola,Goalkeeper,-11000000.0,-3.0,-10.0,-23.0,-2098.0,-23.3,5.0,2.0,7.0,5.0,0.0,0.0,4.0,0.0,33.0,8.0,79.0,0.47,0.19,0.65,0.47,0.65
Amadou Diawara,Midfield,-10500000.0,6.0,7.0,12.0,987.0,10.9,-1.0,0.0,-1.0,-1.0,0.0,0.0,8.0,0.0,68.0,19.0,107.0,-0.14,0.0,-0.14,-0.14,-0.14
Amato Ciciretti,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amir Abrashi,Midfield,13000000.0,0.0,17.0,2.0,516.0,5.799999999999999,7.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,13.0,-23.0,78.0,0.46,0.13,0.59,0.46,0.59
Anaitz Arbilla,Defender,-1000000.0,7.0,-22.0,-22.0,-2154.0,-23.9,-2.0,-1.0,-3.0,-2.0,0.0,0.0,-8.0,0.0,-31.0,-140.0,-2.0,-0.07,-0.04,-0.11,-0.07,-0.11
Ander Capa,Defender,-1000000.0,6.0,3.0,11.0,964.0,10.700000000000005,0.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,1.0,-81.0,-143.0,-122.0,0.0,-0.04,-0.04,0.0,-0.04
Ander Herrera,Midfield,-12000000.0,-3.0,-14.0,-9.0,-768.0,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,7.0,-47.0,19.0,0.0,0.2199999999999999,0.2199999999999999,0.0,0.2199999999999999
Ander Iturraspe,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andoni Gorosabel,Defender,-1000000.0,12.0,22.0,21.0,1760.0,19.6,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,17.0,105.0,11.0,0.0,0.1,0.1,0.0,0.1
Andre Gray,Attack,0.0,-7.0,-4.0,1.0,127.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,14.0,-20.0,-0.0199999999999999,0.05,0.02,-0.0199999999999999,0.02
Andrea Barzagli,Defender,-750000.0,-2.0,-19.0,-8.0,-953.0,-10.6,0.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-5.0,-62.0,7.0,0.0,-0.06,-0.06,0.0,-0.06
Andrea Consigli,Goalkeeper,-3500000.0,1.0,-13.0,-16.0,-1540.0,-17.099999999999998,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,63.0,48.0,0.0,0.1,0.1,0.0,0.1
Andrea Masiello,Defender,2000000.0,-5.0,-11.0,-12.0,-1232.0,-13.700000000000005,-2.0,0.0,-2.0,-2.0,0.0,0.0,1.0,3.0,-9.0,-72.0,-18.0,-0.01,0.0,-0.01,-0.01,-0.01
Andrea Pinamonti,Attack,-1500000.0,13.0,17.0,16.0,1425.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,89.0,8.0,0.0,0.0,0.0,0.0,0.0
Andrea Poli,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Ranocchia,Defender,10000000.0,-2.0,27.0,27.0,2382.0,26.4,4.0,4.0,8.0,4.0,0.0,0.0,-3.0,0.0,141.0,87.0,277.0,-0.1099999999999999,0.12,0.01,-0.1099999999999999,0.01
Andreas Cornelius,Attack,9000000.0,3.0,1.0,13.0,707.0,7.799999999999999,3.0,-1.0,2.0,3.0,0.0,0.0,2.0,0.0,28.0,34.0,9.0,0.04,-0.1,-0.06,0.04,-0.06
Andreas Pereira,Attack,-6500000.0,10.0,-17.0,-6.0,-538.0,-6.0,-1.0,-3.0,-4.0,-1.0,0.0,0.0,-3.0,0.0,-53.0,-50.0,-81.0,-0.08,-0.25,-0.33,-0.08,-0.33
Andrei Girotto,Defender,3000000.0,6.0,6.0,9.0,815.0,9.0,-1.0,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,42.0,73.0,68.0,-0.06,0.09,0.03,-0.06,0.03
Andrew Hjulsager,Attack,6800000.0,7.0,10.0,3.0,447.0,4.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0
Andrew Surman,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andros Townsend,Attack,-7000000.0,4.0,-12.0,-15.0,-1246.0,-13.900000000000002,-1.0,-6.0,-7.0,-1.0,0.0,0.0,-1.0,0.0,-155.0,-61.0,-248.0,-0.0099999999999999,-0.15,-0.16,-0.0099999999999999,-0.16
André Gomes,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
André Hahn,Attack,-3000000.0,6.0,-5.0,-2.0,-300.0,-3.299999999999999,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,28.0,21.0,-19.0,0.2299999999999999,0.17,0.3999999999999999,0.2299999999999999,0.3999999999999999
André Schürrle,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
André Silva,Attack,-10000000.0,6.0,10.0,27.0,2120.0,23.6,-2.0,-1.0,-3.0,-2.0,0.0,0.0,0.0,0.0,-25.0,-22.0,-117.0,-0.19,-0.1,-0.29,-0.19,-0.29
Andrés Guardado,Midfield,-3500000.0,-3.0,-7.0,-19.0,-1529.0,-17.0,2.0,-8.0,-6.0,3.0,-1.0,-1.0,-5.0,0.0,-39.0,-143.0,-18.0,0.41,-0.32,0.0899999999999999,0.45,0.13
Andy Delort,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelo Fulgini,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelo Ogbonna,Defender,-7500000.0,2.0,-31.0,-31.0,-2790.0,-31.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,-4.0,-44.0,-4.0,-0.03,0.0,-0.03,-0.03,-0.03
Anthony Gonçalves,Midfield,6500000.0,-8.0,-28.0,-18.0,-1752.0,-19.4,0.0,-1.0,-1.0,0.0,0.0,0.0,-5.0,0.0,-59.0,-80.0,-138.0,0.0,-0.05,-0.05,0.0,-0.05
Anthony Knockaert,Attack,-1000000.0,6.0,-15.0,-22.0,-1919.0,-21.299999999999997,-2.0,-1.0,-3.0,-2.0,0.0,0.0,-4.0,-1.0,-51.0,-107.0,-78.0,0.0699999999999999,-0.04,0.03,0.0699999999999999,0.03
Anthony Lopes,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Ujah,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Walongwa,Defender,400000.0,12.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Adán,Goalkeeper,-6500000.0,-9.0,-27.0,-27.0,-2430.0,-27.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-0.07,-0.07,0.0,-0.07
Antonio Barragán,Defender,2000000.0,2.0,-23.0,-23.0,-1907.0,-21.2,0.0,-6.0,-6.0,0.0,0.0,0.0,-5.0,0.0,-32.0,-98.0,-177.0,0.0,-0.23,-0.23,0.0,-0.23
Antonio Barreca,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Candreva,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Luna,Defender,-1000000.0,11.0,-3.0,-12.0,-1078.0,-12.0,2.0,-2.0,0.0,0.0,2.0,2.0,0.0,0.0,-29.0,-52.0,-25.0,0.19,-0.09,0.1,0.0,-0.09
Antonio Mirante,Goalkeeper,9000000.0,-10.0,-6.0,-9.0,-716.0,-8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,68.0,24.0,0.04,0.0,0.04,0.04,0.04
Antonio Rüdiger,Defender,-5000000.0,0.0,8.0,2.0,58.0,0.6000000000000014,15.0,2.0,17.0,15.0,0.0,0.0,0.0,0.0,-3.0,-64.0,162.0,0.56,0.07,0.63,0.56,0.63
Antonio Sanabria,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Sivera,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Valencia,Defender,14000000.0,-12.0,-7.0,-8.0,-676.0,-7.5,-3.0,-1.0,-4.0,-3.0,0.0,0.0,-5.0,0.0,-71.0,24.0,-112.0,-0.1,-0.03,-0.13,-0.1,-0.13
Aritz Aduriz,Attack,9000000.0,-12.0,-10.0,-2.0,-393.0,-4.399999999999999,-9.0,0.0,-9.0,-6.0,-3.0,-5.0,-3.0,0.0,42.0,51.0,-97.0,-0.38,0.01,-0.37,-0.25,-0.24
Aritz Elustondo,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arjen Robben,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkadiusz Milik,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armando Izzo,Defender,8000000.0,6.0,17.0,6.0,542.0,5.999999999999998,2.0,7.0,9.0,2.0,0.0,0.0,5.0,0.0,-7.0,47.0,62.0,0.08,0.33,0.41,0.08,0.41
Arne Maier,Midfield,10000000.0,10.0,6.0,6.0,598.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,3.0,63.0,-18.0,0.05,-0.02,0.03,0.05,0.03
Arnold Bouka Moutou,Defender,-400000.0,6.0,8.0,11.0,924.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-17.0,-17.0,0.0,0.0,0.0,0.0,0.0
Aron Jóhannsson,Attack,2750000.0,-6.0,-5.0,0.0,-59.0,-0.7000000000000002,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,2.0,-18.0,-0.33,0.0,-0.33,-0.33,-0.33
Arthur Masuaku,Defender,-6200000.0,-1.0,-21.0,-15.0,-1330.0,-14.8,0.0,-3.0,-3.0,0.0,0.0,0.0,-5.0,0.0,-94.0,-56.0,-115.0,0.0,-0.14,-0.14,0.0,-0.14
Arturo Vidal,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley Barnes,Attack,-6000000.0,-7.0,-24.0,-17.0,-1655.0,-18.4,-9.0,0.0,-9.0,-9.0,0.0,0.0,-10.0,0.0,-9.0,-9.0,-103.0,-0.37,0.0,-0.37,-0.37,-0.37
Ashley Young,Defender,13000000.0,-6.0,5.0,6.0,617.0,6.899999999999999,-1.0,-3.0,-4.0,-1.0,0.0,0.0,3.0,0.0,-67.0,69.0,-96.0,-0.04,-0.12,-0.16,-0.04,-0.16
Asier Illarramendi,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asier Riesgo,Goalkeeper,750000.0,-7.0,14.0,5.0,561.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0
Assane Dioussé,Midfield,-1000000.0,11.0,-21.0,-17.0,-1315.0,-14.6,-1.0,0.0,-1.0,-1.0,0.0,0.0,-4.0,0.0,-12.0,-93.0,-24.0,-0.07,0.0,-0.07,-0.07,-0.07
Axel Werner,Goalkeeper,4000000.0,6.0,30.0,30.0,2614.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Aymen Barkok,Midfield,-1200000.0,8.0,11.0,17.0,1411.0,15.7,0.0,-1.0,-1.0,0.0,0.0,0.0,2.0,0.0,2.0,29.0,-17.0,0.0,-0.29,-0.29,0.0,-0.29
Ayoze Pérez,Attack,-6000000.0,5.0,-15.0,-7.0,-617.0,-6.899999999999999,-7.0,0.0,-7.0,-7.0,0.0,0.0,0.0,0.0,-5.0,-8.0,-113.0,-0.24,0.06,-0.18,-0.24,-0.18
Aïssa Mandi,Defender,-12000000.0,3.0,-32.0,-33.0,-2962.0,-32.9,-1.0,0.0,-1.0,-1.0,0.0,0.0,-9.0,-1.0,-26.0,-128.0,2.0,-0.03,0.0,-0.03,-0.03,-0.03
